station_id,division,name,region,type,address,city,state,latitude,longitude,postal_code,About this set
629,Veterans Health Administration,Franklin VA Outpatient Clinic,South Central VA Health Care Network,Outpatient Clinic,603 Haifleigh Street,Franklin,LA,29.8059542,-91.4989514,70538,
629,Veterans Health Administration,New Orleans VA Outpatient Clinic,South Central VA Health Care Network,Outpatient Clinic,1601 Perdido Strreet,New Orleans,LA,29.9535915,-90.0792993,70112,
635,Veterans Health Administration,Lawton/Ft Sill CBOC,South Central VA Health Care Network,Outpatient Clinic,4303 Pittman and Thomas                   Bldg 4303,Ft Sill,OK,34.6681,-98.4063,73503,
635,Veterans Health Administration,Ardmore CBOC,South Central VA Health Care Network,Outpatient Clinic,1107 W. Walnut,Ardmore,OK,34.1824,-97.1348,73401,
635,Veterans Health Administration,North May Annex,South Central VA Health Care Network,Outpatient Clinic,2915 Pine Ridge Road,Oklahoma City,OK,35.5929239,-97.568416,73120,
635,Veterans Health Administration,Ada CBOC,South Central VA Health Care Network,Outpatient Clinic,301 N. Monte Vista,Ada,OK,34.7743861,-96.6348094,74820,
636,Veterans Health Administration,Holdrege CBOC,VA Midwest Health Care Network,Outpatient Clinic,1118 Burlington St,Holdrege,NE,40.444911,-99.379871,68949,
636,Veterans Health Administration,Shenandoah CBOC,VA Midwest Health Care Network,Outpatient Clinic,512 S Fremont,Shenandoah,IA,40.761814,-95.384913,51601,
636,Veterans Health Administration,Bellevue CBOC,VA Midwest Health Care Network,Outpatient Clinic,2501 Capehart Road,Bellevue,NE,41.118459,-95.947676,68113,
636,Veterans Health Administration,Marshalltown VA Clinic,VA Midwest Health Care Network,Outpatient Clinic,101 Iowa Ave,Marshalltown,IA,,,50158,
636,Veterans Health Administration,O&apos;Neill CBOC,VA Midwest Health Care Network,Outpatient Clinic,555 E. St. John&apos;s St.,O&apos;Neill,NE,55.9836868,-4.579716,68763,
637,Veterans Health Administration,Franklin CBOC,VA Mid-Atlantic Health Care Network,Outpatient Clinic,647 Wayah St,Franklin,NC,35.175668,-83.374287,28734,
640,Veterans Health Administration,Capitola Clinic,Sierra Pacific Network,Outpatient Clinic,"1350 41st Avenue, Suite 102",Capitola,CA,36.970609,-121.964667,95010,
640,Veterans Health Administration,Modesto Clinic,Sierra Pacific Network,Outpatient Clinic,1225 Oakdale Road,Modesto,CA,37.658729,-120.95746,95355,
640,Veterans Health Administration,Stockton Clinic,Sierra Pacific Network,Outpatient Clinic,7777 South Freedom Rd,French Camp,CA,37.8799,-121.2826,95231,
644,Veterans Health Administration,Globe-Miami VA Health Care Clinic,VA Southwest Health Care Network,Outpatient Clinic,"5860 S. Hospital Drive, Suite 111",Globe,AZ,33.412254,-110.827519,85501,
648,Veterans Health Administration,West Linn CBOC,Northwest Network,Outpatient Clinic,1750 SW Blankenship Rd Ste 300,West Linn,OR,45.3507803,-122.6554983,97068,
648,Veterans Health Administration,Newport Outreach Clinic,Northwest Network,Outpatient Clinic,1010 SW Coast Highway,Newport,OR,44.627159,-124.0614039,97365,
649,Veterans Health Administration,Page Primary Care Telehealth Outpatient Clinic,VA Southwest Health Care Network,Outpatient Clinic,801 N Navajo Dr. Ste-B,Page,AZ,36.919642,-111.459175,86040,
649,Veterans Health Administration,Chinle Comprehensive Care Facility (Indian Health Services),VA Southwest Health Care Network,Outpatient Clinic,Hwy 191 and Hospital Drive,Chinle,AZ,36.154448,-109.552607,86503,
652,Veterans Health Administration,Charlottesville CBOC,VA Mid-Atlantic Health Care Network,Outpatient Clinic,650 Peter Jefferson Pkwy,Charlottesville,VA,38.022911,-78.435976,22911,
654,Veterans Health Administration,VA Carson Valley Outpatient Clinic,Sierra Pacific Network,Outpatient Clinic,"925 Ironwood Drive, Suite 2102",Minden,NV,38.962762,-119.777391,89423,
654,Veterans Health Administration,VA Lahontan Valley Outpatient Clinic,Sierra Pacific Network,Outpatient Clinic,345 West A Street,Fallon,NV,39.476469,-118.780618,89406,
656,Veterans Health Administration,Alexandria Community Based Outpatient Clinic,VA Midwest Health Care Network,Outpatient Clinic,515 22nd Avenue East,Alexandria,MN,45.86748,-95.3734362,56308,
657,Veterans Health Administration,Hope Recovery Center VA St. Louis Health Care System,VA Heartland Network,Outpatient Clinic,515 North Jefferson Avenue,St. Louis,MO,38.63464,-90.213664,63103,
658,Veterans Health Administration,Lynchburg CBOC,VA Mid-Atlantic Health Care Network,Outpatient Clinic,1600 Lakeside Dr,Lynchburg,VA,37.401586,-79.18865,24501,
659,Veterans Health Administration,Hickory CBOC,VA Mid-Atlantic Health Care Network,Outpatient Clinic,2440 Century Place SE,Hickory,NC,35.7276,-81.285804,28602,
660,Veterans Health Administration,Idaho Falls Outreach Clinic,Rocky Mountain Network,Outpatient Clinic,3544 East 17th Street,Idaho Falls,ID,43.481866,-111.963357,83406,
660,Veterans Health Administration,Price CBOC,Rocky Mountain Network,Outpatient Clinic,"189 South 600 West, Suite B",Price,UT,39.597236,-110.820221,84501,
663,Veterans Health Administration,Mount Vernon CBOC,Northwest Network,Outpatient Clinic,"307 S. 13th St., Suite 200",Mount Vernon,WA,48.419205,-122.3252734,98274,
664,Veterans Health Administration,Mission Valley,Desert Pacific Healthcare Network,Outpatient Clinic,8810 Rio San Diego Drive,San Diego,CA,32.775955,-117.140742,92108,
664,Veterans Health Administration,Oceanside,Desert Pacific Healthcare Network,Outpatient Clinic,1300 Rancho del Oro Drive,Oceanside,CA,33.207759,-117.310681,92056,
664,Veterans Health Administration,Mission Gorge Annex,Desert Pacific Healthcare Network,Outpatient Clinic,4525 Mission Gorge Place,San Diego,CA,32.782875,-117.097715,92120,
666,Veterans Health Administration,Afton Outreach Clinic,Rocky Mountain Network,Outpatient Clinic,125 South Washington,Afton,WY,42.7309817,-110.9332093,83110,
666,Veterans Health Administration,Evanston Primary Care Telehealth Outreach Clinic,Rocky Mountain Network,Outpatient Clinic,1565 South Highway 150 #E,Evanston,WY,41.2519166,-110.9412795,82930,
666,Veterans Health Administration,Worland Primary Care Telehealth Outreach Clinic,Rocky Mountain Network,Outpatient Clinic,"510 South 15th., Suite D",Worland,WY,44.0119864,-107.9485085,82401,
667,Veterans Health Administration,Buckner Square Clinic,South Central VA Health Care Network,Outpatient Clinic,1800 Buckner Street,Shreveport,LA,32.492977,-93.753718,71101,
667,Veterans Health Administration,Knight Street Clinic,South Central VA Health Care Network,Outpatient Clinic,3000 Knight Street Building 5,Shreveport,LA,32.481865,-93.705237,71105,
668,Veterans Health Administration,Wenatchee CBOC,Northwest Network,Outpatient Clinic,2530 Chester-Kimm Road,Wenatchee,WA,47.462888,-120.334249,98801,
668,Veterans Health Administration,Coeur d &apos;Alene CBOC,Northwest Network,Outpatient Clinic,2177 N Ironwood Center Dr,Coeur d &apos;Alene,ID,47.6965368,-116.796582,83815,
668,Veterans Health Administration,Libby RHC,Northwest Network,Outpatient Clinic,211 E. Second St.,Libby,MT,48.393311,-115.548769,59923,
668,Veterans Health Administration,Colville RHC,Northwest Network,Outpatient Clinic,1200 E Columbia,Colville,WA,48.5413191,-117.8916068,99114,
668,Veterans Health Administration,Sandpoint RHC,Northwest Network,Outpatient Clinic,30410 Highway 200,Ponderay,ID,48.297114,-116.544583,83852,
671,Veterans Health Administration,Frank M. Tejeda VA Outpatient Clinic,VA Heart of Texas Health Care Network,Outpatient Clinic,5788 Eckhert Road,San Antonio,TX,29.516343,-98.597452,78240,
671,Veterans Health Administration,Victoria OPC,VA Heart of Texas Health Care Network,Outpatient Clinic,"1908 North Laurent Street, Suite 150",Victoria,TX,28.821281,-96.9897,77901,
671,Veterans Health Administration,San Antonio Dental Clinic,VA Heart of Texas Health Care Network,Outpatient Clinic,8410 Data Point,San Antonio,TX,29.5171649,-98.56935,78229,
671,Veterans Health Administration,NorthEast 410 /San Antonio Clinic,VA Heart of Texas Health Care Network,Outpatient Clinic,2391 NE Loop 410    Ste 101,San Antonio,TX,29.517901,-98.419507,78217,
671,Veterans Health Administration,Northwest 410/San Antonio Clinic,VA Heart of Texas Health Care Network,Outpatient Clinic,4318 Woodcock  Ste 120,San Antonio,TX,29.4865987,-98.5701494,78228,
671,Veterans Health Administration,South Bexar/San Antonio Clinic,VA Heart of Texas Health Care Network,Outpatient Clinic,4610 E Southcross Blvd         Ste 100,San Antonio,TX,29.374206,-98.402086,78222,
671,Veterans Health Administration,North Central Federal OPC,VA Heart of Texas Health Care Network,Outpatient Clinic,17440 Henderson Pass,San Antonio,TX,29.603405,-98.461376,79232,
671,Veterans Health Administration,SW Military CBOC,VA Heart of Texas Health Care Network,Outpatient Clinic,1714 SW Military Dr.,San Antonio,TX,29.2244726,-99.7613202,78221,
671,Veterans Health Administration,Pecan Valley CBOC,VA Heart of Texas Health Care Network,Outpatient Clinic,"4243 E. Southcross, Ste 206",San Antonio,TX,29.37535,-98.411717,78222,
671,Veterans Health Administration,Seguin CBOC,VA Heart of Texas Health Care Network,Outpatient Clinic,526 E. Court Street,Seguin,TX,29.5689651,-97.960697,78155,
671,Veterans Health Administration,Balcones Heights Outpatient Clinic,VA Heart of Texas Health Care Network,Outpatient Clinic,"4522 Fredericksburg Road, Suites A-10 and A-88",San Antonio,TX,29.490788,-98.5517661,78201,
671,Veterans Health Administration,Shavano Park Outpatient Clinic,VA Heart of Texas Health Care Network,Outpatient Clinic,"4350 Lockhill-Selma Road, Suite 200",San Antonio,TX,29.578668,-98.566473,78249,
674,Veterans Health Administration,Temple VA Clinic Annex,VA Heart of Texas Health Care Network,Outpatient Clinic,"4501 South General Bruce Drive, Suite 75",Temple,TX,31.087119,-97.397164,76502,
675,Veterans Health Administration,Clermont CBOC,VA Sunshine Healthcare Network,Outpatient Clinic,805 Oakley Seaver Drive,Clermont,FL,28.553173,-81.725235,34711,
676,Veterans Health Administration,VA River Valley Integrated Health Center,VA Great Lakes Health Care System,Outpatient Clinic,1525 Losey Blvd South,LaCrosse,WI,43.795331,-91.219215,54601,
687,Veterans Health Administration,Grangeville (ID) VA Outpatient Clinic,Northwest Network,Outpatient Clinic,711 West North Street,Grangeville,ID,45.927558,-116.127043,83850,
688,Veterans Health Administration,Fort Belvoir Outpatient Clinic,VA Capitol Health Care Network,Outpatient Clinic,9300 DeWitt Loop   Sunrise Pavilion,Fort Belvoir,VA,38.70971,-77.146988,22060,
688,Veterans Health Administration,Southern PG County Outpatient Clinic,VA Capitol Health Care Network,Outpatient Clinic,5801 Allentown Road,Camp Springs,MD,38.808748,-76.899619,20746,
691,Veterans Health Administration,VA West Los Angeles Healthcare Center,Desert Pacific Healthcare Network,Outpatient Clinic,11301 Wilshire Blvd,Los Angeles,CA,34.051948,-118.452015,90073,
691,Veterans Health Administration,Lancaster Community Based Outpatient Clinic,Desert Pacific Healthcare Network,Outpatient Clinic,547 West Lancaster Boulevard,Lancaster,CA,34.6984,-118.1387,93534,
691,Veterans Health Administration,Gardena Community Based Outpatient Clinic,Desert Pacific Healthcare Network,Outpatient Clinic,"1251 Redondo Beach Blvd, 3rd Floor",Gardena,CA,33.892447,-118.297289,90247,
691,Veterans Health Administration,Santa Maria Community Based Outpatient Clinic,Desert Pacific Healthcare Network,Outpatient Clinic,1550 East Main Street,Santa Maria,CA,34.952394,-120.409502,93454,
740,Veterans Health Administration,North McAllen PACT Annex,VA Heart of Texas Health Care Network,Outpatient Clinic,"3900 North 10th Street, 5th Floor",McAllen,TX,26.238147,-98.223434,78501,
740,Veterans Health Administration,Corpus Christi VA Speciality Outpatient Clinic,VA Heart of Texas Health Care Network,Outpatient Clinic,205 S. Enterprize Parkway,Corpus Christi,TX,27.762318,-97.462674,78405,
740,Veterans Health Administration,Corpus Christi PACT Annex,VA Heart of Texas Health Care Network,Outpatient Clinic,"5227 Old Brownsville Road, Suite 11",Corpus Christi,TX,27.758902,-97.455615,78405,
757,Veterans Health Administration,Marion Community Based Outpatient Clinic,VA Healthcare System of Ohio,Outpatient Clinic,"1203 Delaware Avenue, Corporate Center #2",Marion,OH,40.56757,-83.121612,43302,
1007,Veterans Health Administration,1007 USS Tranquillity,VA Great Lakes Health Care System,Outpatient Clinic,2430 Illinois Street,Great Lakes,IL,42.2949933,-87.8501966,60088,
1111,Veterans Health Administration,Kankakee Clinic,VA Great Lakes Health Care System,Outpatient Clinic,"581 William Latham Drive, Suite 301",Bourbonnais,IL,41.23097,-87.802629,60914,
1231,Veterans Health Administration,Elgin Clinic,VA Great Lakes Health Care System,Outpatient Clinic,450 W. Dundee Rd.,Elgin,IL,42.045772,-88.276773,60123,
1523,Veterans Health Administration,1523 USS Red Rover,VA Great Lakes Health Care System,Outpatient Clinic,1020 11th Ave,Great Lakes,IL,42.3102298,-87.8504048,60088,
2970,Veterans Health Administration,LaSalle Clinic,VA Great Lakes Health Care System,Outpatient Clinic,4461 N Progress Blvd,Peru,IL,41.365881,-89.105934,61354,
3333,Veterans Health Administration,Lake Nona Annex,VA Sunshine Healthcare Network,Outpatient Clinic,10415 Moss Park Road,Orlando,FL,28.414644,-81.241847,32832,
3333,Veterans Health Administration,Crossroads Annex,VA Sunshine Healthcare Network,Outpatient Clinic,925 South Semoran Blvd Suite 114,Winter Park,FL,28.5846,-81.305026,32792,
4730,Veterans Health Administration,Houlton Satellite Clinic,VA New England Healthcare System,Outpatient Clinic,Houlton Regional Hospital - 20 Hartford Street,Houlton,ME,46.134289,-67.843494,4730,
5199,Veterans Health Administration,Monterey Clinic,Sierra Pacific Network,Outpatient Clinic,3401 Engineer Lane,Seaside,CA,36.651181,-121.80287,93955,
31902,Veterans Health Administration,Columbus Clinic,VA Southeast Network,Outpatient Clinic,1310 13th AVENUE,Columbus,GA,32.470302,-84.974007,31901,
77701,Veterans Health Administration,Beaumont VA Outpatient Clinic,South Central VA Health Care Network,Outpatient Clinic,3420 Veterans Circle,Beaumont,TX,30.0777,-94.1391,77707,
(642GD),Veterans Health Administration,Veterans Health Clinic at Gloucester County (642GD),VA Healthcare - 4,Outpatient Clinic,211 County House Road,Sewell,NJ,39.778578,-75.102551,8080,
0405V,Veterans Health Administration,Carroll VA OPC,VA Midwest Health Care Network,Outpatient Clinic,311 S Clark St,Carroll,IA,42.0559702,-94.8677146,51401,
132V,Veterans Health Administration,Staten Island Community Clinic,VA NY/NJ Veterans Healthcare Network,Outpatient Clinic,"1150 South Ave, 3rd Floor û Suite 301",Staten Island,NY,40.627326,-74.19467,10314,
402-al,Veterans Health Administration,Lewiston/ Auburn Community Based Outpatient Clinic,VA New England Healthcare System,Outpatient Clinic,15 Challenger Drive,Lewiston,ME,44.070552,-70.189673,4240,
402F,Veterans Health Administration,Fort Kent Access Point Clinic,VA New England Healthcare System,Outpatient Clinic,3 Mountain View Drive,Fort Kent,ME,47.268218,-68.59227,4743,
402GA,Veterans Health Administration,Saco Community Based Outpatient Clinic,VA New England Healthcare System,Outpatient Clinic,655 Main Street,Saco,ME,43.5149,-70.4295,4072,
402GB,Veterans Health Administration,Calais Outpatient Clinic,VA New England Healthcare System,Outpatient Clinic,50 Union St,Calais,ME,45.189342,-67.280114,4619,
402GC,Veterans Health Administration,Rumford Community Based Outpatient Clinic,VA New England Healthcare System,Outpatient Clinic,431 Franklin St.,Rumford,ME,44.551716,-70.557421,4726,
402GD,Veterans Health Administration,Aroostook County (Caribou) Community Based Outpatient Clinic,VA New England Healthcare System,Outpatient Clinic,"163 Van Buren Drive, Ste 6",Caribou,ME,46.87924,-68.010621,4736,
402HB,Veterans Health Administration,Bangor Community Based Outpatient Clinic,VA New England Healthcare System,Outpatient Clinic,35 State Hospital Drive,Bangor,ME,44.803131,-68.759952,4401,
402HC,Veterans Health Administration,Portland Mental Health Clinic,VA New England Healthcare System,Outpatient Clinic,509 Forest Ave.,Portland,ME,43.662996,-70.256878,4101,
402MMU,Veterans Health Administration,Mobile Medical Unit,VA New England Healthcare System,Outpatient Clinic,241 Main Street,Bingham,ME,45.054001,-69.882826,4920,
402-p,Veterans Health Administration,Portland Community Based Outpatient Clinic,VA New England Healthcare System,Outpatient Clinic,144 Fore Street,Portland,ME,43.6606433,-70.2480035,4101,
405_Newport,Veterans Health Administration,Newport Community Based Outpatient Clinic,VA New England Healthcare System,Outpatient Clinic,1734 Crawford Farm Rd.,Newport,VT,44.932056,-72.181292,5855,
